transaction_id,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,month_year,risk_level,hour,time_segment,last_15_mins,last_15_mins_non_fraud
T2152192,ACC423985,ACC368940,87.99,payment,online,Toronto,web,0,0.02,8,0.22,card,223.53.188.58,D4827242,2023-01,Medium risk,19,Night,10.0,107.0
T462711,ACC573369,ACC312273,358.55,payment,restaurant,Toronto,web,0,-2.44,3,0.74,wire_transfer,15.93.14.10,D5390074,2023-01,Low risk,19,Night,10.0,108.0
T836450,ACC704854,ACC296133,0.01,withdrawal,entertainment,Dubai,mobile,0,-1.34,5,0.06,ACH,0.169.210.198,D5307317,2023-01,Low risk,19,Night,9.0,109.0
T1612734,ACC882934,ACC223897,29.46,transfer,retail,Sydney,mobile,0,-1.16,15,0.71,card,203.96.219.60,D6388267,2023-01,High risk,19,Night,9.0,107.0
T4820557,ACC652257,ACC799875,1897.53,deposit,utilities,Dubai,pos,0,-1.32,20,0.43,ACH,94.213.84.143,D2553826,2023-01,High risk,19,Night,9.0,108.0
T191722,ACC710381,ACC103416,387.19,withdrawal,grocery,Sydney,pos,0,-1.17,13,0.68,UPI,77.231.139.19,D5671243,2023-01,Medium risk,19,Night,9.0,108.0
T3037407,ACC363200,ACC255153,158.63,payment,other,Singapore,web,0,-0.24,7,0.71,card,178.217.108.108,D4770827,2023-01,Low risk,19,Night,9.0,109.0
T3672523,ACC383317,ACC574330,435.48,withdrawal,entertainment,Sydney,web,0,0.08,15,0.83,wire_transfer,39.66.196.166,D2641088,2023-01,High risk,19,Night,8.0,109.0
T3929609,ACC369032,ACC889380,260.28,withdrawal,retail,Singapore,web,0,0.74,12,0.41,card,236.41.104.194,D3128367,2023-01,Medium risk,19,Night,8.0,109.0
T4113492,ACC694179,ACC648915,202.74,payment,restaurant,Berlin,atm,0,-0.12,13,0.12,wire_transfer,196.184.60.212,D1522474,2023-01,Medium risk,19,Night,8.0,109.0
T496090,ACC918220,ACC753206,8.16,payment,travel,Toronto,pos,0,-1.26,2,0.59,wire_transfer,107.198.15.234,D1120333,2023-01,Low risk,19,Night,8.0,109.0
T4228850,ACC931646,ACC638109,0.01,withdrawal,other,Singapore,mobile,0,-1.24,1,0.6,wire_transfer,215.184.247.174,D2674110,2023-01,Low risk,19,Night,8.0,110.0
T4068734,ACC110367,ACC856440,295.9,withdrawal,entertainment,Dubai,atm,1,-0.84,11,0.71,card,76.207.245.130,D6656913,2023-01,Medium risk,19,Night,9.0,108.0
T1396829,ACC750770,ACC683915,10.63,transfer,travel,London,atm,0,1.06,12,0.48,wire_transfer,114.149.32.186,D1249173,2023-01,Medium risk,19,Night,9.0,109.0
T593341,ACC393385,ACC697602,21.48,payment,utilities,Dubai,atm,0,0.64,19,0.65,wire_transfer,253.37.236.249,D7653640,2023-01,High risk,19,Night,9.0,110.0
T210539,ACC804070,ACC110851,298.21,withdrawal,grocery,New York,atm,0,1.74,9,0.15,UPI,208.65.221.90,D4374166,2023-01,Medium risk,19,Night,9.0,111.0
T1283889,ACC798792,ACC953282,522.32,deposit,utilities,New York,mobile,0,-0.65,12,0.18,ACH,24.37.39.49,D9416293,2023-01,Medium risk,19,Night,9.0,112.0
T613519,ACC228680,ACC630106,4.43,payment,entertainment,Singapore,atm,0,0.42,10,0.03,wire_transfer,200.104.41.187,D5268047,2023-01,Medium risk,19,Night,9.0,113.0
T2318660,ACC252499,ACC687527,426.08,withdrawal,other,Sydney,mobile,0,0.28,14,0.21,card,111.25.255.39,D1226856,2023-01,Medium risk,19,Night,9.0,114.0
T2484731,ACC766122,ACC435835,2116.21,deposit,retail,Dubai,web,0,-0.51,2,0.37,ACH,8.5.3.99,D6058411,2023-01,Low risk,19,Night,9.0,114.0
T2461648,ACC477175,ACC612045,54.4,payment,restaurant,New York,atm,0,1.75,8,0.08,ACH,62.100.168.212,D6392416,2023-01,Medium risk,19,Night,9.0,112.0
T4470218,ACC636920,ACC410567,1387.82,deposit,travel,Sydney,mobile,0,-2.81,10,0.8,card,104.111.171.251,D7158792,2023-01,Medium risk,19,Night,9.0,111.0
T1021241,ACC685695,ACC906026,29.23,transfer,other,New York,web,0,0.32,7,0.8,wire_transfer,174.138.94.66,D5514098,2023-01,Low risk,19,Night,9.0,112.0
T3100698,ACC400367,ACC163013,1198.39,deposit,entertainment,Berlin,mobile,0,1.57,19,0.23,ACH,183.120.222.90,D7087744,2023-01,High risk,19,Night,8.0,113.0
T3816054,ACC465677,ACC295993,6.59,payment,grocery,Toronto,pos,0,0.06,5,0.46,ACH,195.196.43.207,D6935045,2023-01,Low risk,19,Night,8.0,114.0
T2052388,ACC837010,ACC615108,186.39,withdrawal,travel,Singapore,mobile,0,-0.55,3,0.19,wire_transfer,146.96.184.27,D1925545,2023-01,Low risk,19,Night,8.0,113.0
T1180020,ACC413231,ACC984680,468.36,deposit,grocery,Singapore,atm,0,1.18,9,0.16,UPI,12.235.13.241,D8806851,2023-01,Medium risk,19,Night,8.0,114.0
T5045700,ACC699345,ACC715589,11.98,transfer,other,London,mobile,0,0.75,18,0.4,wire_transfer,184.2.183.159,D7300330,2023-01,High risk,19,Night,8.0,115.0
T3943424,ACC278951,ACC123592,41.7,transfer,utilities,Singapore,atm,0,1.09,19,0.98,wire_transfer,67.5.40.178,D8667592,2023-01,High risk,19,Night,8.0,116.0
T578028,ACC428132,ACC424158,1614.13,deposit,travel,Sydney,atm,0,0.43,14,0.11,UPI,142.219.132.41,D6909703,2023-01,Medium risk,19,Night,8.0,111.0
T1872139,ACC552392,ACC215237,13.98,transfer,utilities,Berlin,web,0,-1.22,20,0.51,card,237.17.160.242,D9785034,2023-01,High risk,19,Night,8.0,112.0
T1758566,ACC441230,ACC433262,48.42,transfer,other,Dubai,web,0,-0.3,1,0.29,UPI,177.86.4.146,D4183312,2023-01,Low risk,19,Night,8.0,113.0
T3907637,ACC730310,ACC219069,758.96,deposit,entertainment,London,atm,0,0.74,18,0.64,wire_transfer,56.85.10.176,D9419056,2023-01,High risk,19,Night,8.0,114.0
T4576811,ACC518909,ACC444926,315.48,payment,grocery,Singapore,web,0,-0.73,12,0.99,ACH,145.147.107.193,D9341173,2023-01,Medium risk,19,Night,8.0,115.0
T1858697,ACC479936,ACC269042,9.14,transfer,utilities,Sydney,web,0,-1.25,17,0.4,wire_transfer,35.112.133.189,D7518874,2023-01,High risk,19,Night,8.0,115.0
T1909613,ACC579862,ACC264136,378.52,withdrawal,utilities,New York,atm,0,-0.17,8,0.6,wire_transfer,63.234.26.249,D7653787,2023-01,Medium risk,19,Night,8.0,114.0
T1382410,ACC756941,ACC547310,349.86,withdrawal,retail,Tokyo,mobile,0,1.7,10,0.17,wire_transfer,47.161.210.57,D1582747,2023-01,Medium risk,19,Night,8.0,115.0
T2235975,ACC251317,ACC877042,1044.45,deposit,travel,London,pos,0,2.47,3,0.01,wire_transfer,77.138.36.193,D3087600,2023-01,Low risk,19,Night,8.0,116.0
T1570635,ACC214237,ACC468594,189.76,withdrawal,utilities,London,pos,0,-0.17,11,0.74,card,107.240.164.216,D1038933,2023-01,Medium risk,19,Night,8.0,116.0
T1217985,ACC266176,ACC768040,1226.04,deposit,grocery,Sydney,mobile,0,-0.42,4,0.18,ACH,84.200.56.59,D5962008,2023-01,Low risk,19,Night,8.0,117.0
T1261479,ACC437453,ACC931853,248.02,withdrawal,grocery,Sydney,web,0,-0.74,15,0.55,wire_transfer,52.233.74.233,D3348407,2023-01,High risk,19,Night,8.0,116.0
T821606,ACC215733,ACC777929,471.14,withdrawal,travel,New York,web,0,-0.96,14,0.31,UPI,36.122.32.48,D9760269,2023-01,Medium risk,19,Night,8.0,116.0
T1201046,ACC830486,ACC864073,390.46,withdrawal,entertainment,Tokyo,pos,0,-0.22,7,0.03,card,157.102.143.11,D3469822,2023-01,Low risk,19,Night,8.0,117.0
T1013437,ACC688506,ACC495988,1201.62,deposit,utilities,Sydney,atm,0,-0.58,15,0.09,UPI,6.76.236.144,D5696063,2023-01,High risk,19,Night,8.0,112.0
T706499,ACC383855,ACC962140,946.13,withdrawal,retail,New York,pos,0,-1.5,17,0.49,wire_transfer,68.135.112.194,D8853902,2023-01,High risk,19,Night,8.0,112.0
T3654275,ACC853975,ACC144892,397.52,withdrawal,travel,Tokyo,pos,0,0.94,8,0.62,ACH,72.169.216.179,D3802230,2023-01,Medium risk,19,Night,8.0,112.0
T970085,ACC330563,ACC220433,102.52,withdrawal,travel,Sydney,atm,0,1.51,14,0.29,wire_transfer,247.202.177.225,D9996495,2023-01,Medium risk,19,Night,8.0,113.0
T2144157,ACC750674,ACC394299,17.78,transfer,retail,Berlin,mobile,0,-0.99,7,0.19,UPI,222.34.119.180,D8437288,2023-01,Low risk,19,Night,8.0,113.0
T3197499,ACC383106,ACC134721,1048.95,deposit,retail,Tokyo,atm,0,0.97,13,0.82,card,121.237.93.187,D1625559,2023-01,Medium risk,19,Night,7.0,114.0
T4158829,ACC568842,ACC469291,353.86,withdrawal,travel,Tokyo,web,0,1.22,13,0.7,card,200.237.60.171,D3523763,2023-01,Medium risk,19,Night,7.0,115.0
T1805958,ACC311591,ACC132991,787.66,deposit,restaurant,Toronto,atm,0,-0.53,9,0.46,wire_transfer,42.165.13.34,D4172038,2023-01,Medium risk,19,Night,7.0,114.0
T4985096,ACC446299,ACC954114,14.11,transfer,retail,London,web,1,-1.58,4,0.13,card,162.219.255.142,D9078356,2023-01,Low risk,19,Night,8.0,112.0
T584202,ACC880003,ACC934988,0.01,deposit,grocery,Toronto,atm,0,0.43,8,0.52,ACH,75.211.162.21,D5565779,2023-01,Medium risk,19,Night,8.0,113.0
T2157909,ACC781572,ACC950158,328.18,withdrawal,retail,Dubai,mobile,0,-1.77,16,0.97,card,182.174.203.254,D4686580,2023-01,High risk,19,Night,8.0,113.0
T1805143,ACC716700,ACC943632,14.7,transfer,retail,Tokyo,atm,0,-0.76,14,0.68,card,223.197.230.154,D7813803,2023-01,Medium risk,19,Night,8.0,114.0
T4364108,ACC610174,ACC676647,1543.35,deposit,retail,Tokyo,atm,1,-1.42,10,0.99,card,168.72.204.118,D3431301,2023-01,Medium risk,19,Night,9.0,114.0
T270153,ACC380751,ACC713561,26.1,transfer,utilities,Berlin,mobile,0,0.65,5,0.74,ACH,84.98.96.150,D5780372,2023-01,Low risk,19,Night,9.0,114.0
T3971940,ACC974888,ACC397362,49.15,payment,grocery,Singapore,pos,0,0.02,4,0.79,UPI,90.234.184.133,D5597423,2023-01,Low risk,19,Night,9.0,115.0
T669901,ACC706102,ACC904015,1015.39,deposit,utilities,Dubai,web,0,-0.77,4,0.07,card,13.253.231.42,D1599069,2023-01,Low risk,19,Night,9.0,116.0
T950112,ACC159279,ACC806782,32.29,transfer,travel,New York,pos,0,-0.77,10,0.3,ACH,195.47.129.152,D2438079,2023-01,Medium risk,19,Night,9.0,116.0
T1531995,ACC806879,ACC230816,1680.62,deposit,retail,Berlin,atm,0,-0.85,7,0.63,card,0.16.43.56,D5177876,2023-01,Low risk,19,Night,9.0,117.0
T303775,ACC988581,ACC348371,36.83,transfer,entertainment,Tokyo,web,0,-0.41,6,0.45,ACH,90.177.246.248,D3478073,2023-01,Low risk,19,Night,9.0,115.0
T2684906,ACC304725,ACC132854,36.2,transfer,entertainment,Dubai,atm,0,0.59,10,0.28,ACH,33.200.17.74,D3262004,2023-01,Medium risk,19,Night,9.0,116.0
T4798960,ACC793498,ACC880087,68.27,payment,other,New York,atm,0,1.53,20,0.27,UPI,49.167.129.204,D9447160,2023-01,High risk,19,Night,9.0,116.0
T2657027,ACC669562,ACC249540,547.89,deposit,restaurant,London,web,0,1.5,17,0.39,ACH,140.91.12.24,D1049982,2023-01,High risk,19,Night,9.0,116.0
T864645,ACC257817,ACC506196,291.06,withdrawal,entertainment,New York,pos,0,-0.74,8,0.76,UPI,225.12.251.70,D5250828,2023-01,Medium risk,19,Night,9.0,117.0
T801759,ACC749754,ACC575995,440.93,payment,retail,Sydney,mobile,0,0.28,5,0.64,card,162.184.96.178,D2383134,2023-01,Low risk,19,Night,9.0,117.0
T2497219,ACC322402,ACC684601,12.06,transfer,entertainment,Singapore,atm,0,-0.21,12,0.25,UPI,67.249.202.46,D7181347,2023-01,Medium risk,19,Night,9.0,116.0
T383480,ACC603062,ACC155377,70.69,payment,grocery,Toronto,pos,0,0.19,1,0.9,ACH,30.189.84.229,D1833830,2023-01,Low risk,19,Night,8.0,112.0
T1129531,ACC529485,ACC668154,55.83,transfer,restaurant,Sydney,web,0,0.71,9,0.24,UPI,22.199.107.153,D1132442,2023-01,Medium risk,19,Night,8.0,113.0
T3552036,ACC392096,ACC228280,1040.92,deposit,entertainment,New York,web,0,1.29,16,0.02,ACH,115.45.44.122,D7903380,2023-01,High risk,19,Night,8.0,112.0
T2559059,ACC856530,ACC641070,1462.8,deposit,utilities,Singapore,mobile,0,0.15,5,0.67,card,40.88.168.78,D3571675,2023-01,Low risk,19,Night,8.0,113.0
T1715834,ACC682336,ACC614982,19.95,payment,travel,Sydney,mobile,0,-2.52,9,0.54,ACH,110.69.157.188,D3730904,2023-01,Medium risk,19,Night,8.0,114.0
T1187128,ACC175334,ACC516945,1582.0,deposit,travel,Toronto,atm,0,-0.29,19,0.97,wire_transfer,87.28.87.45,D8151062,2023-01,High risk,19,Night,8.0,113.0
T2904525,ACC784106,ACC289914,29.23,transfer,travel,New York,atm,0,0.97,12,0.92,ACH,10.61.146.138,D1943213,2023-01,Medium risk,19,Night,8.0,112.0
T741698,ACC874569,ACC141052,52.05,withdrawal,grocery,Singapore,atm,0,1.34,9,0.38,ACH,29.38.237.24,D6262251,2023-01,Medium risk,19,Night,8.0,111.0
T960390,ACC525187,ACC576035,1486.68,deposit,entertainment,Toronto,mobile,0,-0.55,18,0.61,card,49.223.253.188,D6177752,2023-01,High risk,19,Night,8.0,112.0
T3155111,ACC689151,ACC793936,307.85,withdrawal,entertainment,Tokyo,pos,0,0.4,10,0.16,wire_transfer,17.63.236.202,D7779599,2023-01,Medium risk,19,Night,8.0,112.0
T3403185,ACC735397,ACC838881,750.36,deposit,utilities,Dubai,mobile,0,-1.45,9,0.05,wire_transfer,48.134.199.213,D4828086,2023-01,Medium risk,19,Night,8.0,113.0
T3785609,ACC470196,ACC684635,157.24,withdrawal,entertainment,London,pos,0,-0.03,1,0.46,card,142.174.246.107,D4772239,2023-01,Low risk,19,Night,8.0,114.0
T4111694,ACC866529,ACC486545,725.19,deposit,retail,Dubai,atm,0,-1.25,3,0.54,wire_transfer,95.24.138.147,D4203163,2023-01,Low risk,19,Night,8.0,114.0
T412825,ACC480858,ACC330410,20.87,transfer,restaurant,Toronto,mobile,0,-2.26,8,0.96,wire_transfer,149.67.3.14,D1556583,2023-01,Medium risk,19,Night,8.0,115.0
T1484626,ACC373981,ACC491960,490.59,withdrawal,grocery,New York,atm,0,-0.16,18,0.72,ACH,65.196.130.177,D4055427,2023-01,High risk,19,Night,7.0,113.0
T3924646,ACC770777,ACC910610,5.83,transfer,utilities,Sydney,web,0,1.35,5,0.61,card,235.21.163.205,D9499228,2023-01,Low risk,19,Night,7.0,113.0
T2725466,ACC864857,ACC389300,176.18,payment,retail,Dubai,atm,1,0.45,1,0.04,ACH,216.21.41.29,D9761210,2023-01,Low risk,19,Night,8.0,109.0
T192966,ACC442364,ACC443426,342.98,deposit,other,Singapore,pos,0,0.12,16,0.2,wire_transfer,33.229.15.224,D6519811,2023-01,High risk,19,Night,8.0,108.0
T480760,ACC361401,ACC522527,541.54,deposit,retail,Berlin,pos,0,-0.02,2,0.74,card,0.149.55.171,D7750966,2023-01,Low risk,19,Night,8.0,109.0
T1948520,ACC309457,ACC893664,19.44,transfer,other,Berlin,atm,0,-0.79,12,0.73,card,213.244.223.202,D3800572,2023-01,Medium risk,19,Night,8.0,109.0
T784638,ACC409443,ACC797112,316.61,payment,grocery,Berlin,pos,0,0.2,1,0.06,UPI,154.25.143.218,D9525546,2023-01,Low risk,19,Night,7.0,109.0
T5043351,ACC478968,ACC887866,15.94,transfer,other,London,atm,0,-1.86,17,0.39,card,45.53.224.114,D5572626,2023-01,High risk,19,Night,7.0,110.0
T4292993,ACC516893,ACC434075,508.54,withdrawal,other,Berlin,atm,0,-0.37,6,0.87,UPI,80.209.54.23,D6880396,2023-01,Low risk,19,Night,7.0,110.0
T3233724,ACC507027,ACC634014,28.15,transfer,utilities,Berlin,atm,0,0.66,1,0.41,UPI,203.247.205.3,D7534945,2023-01,Low risk,19,Night,7.0,111.0
T3956556,ACC328468,ACC155943,345.4,withdrawal,grocery,Tokyo,atm,0,0.02,2,0.87,card,151.188.35.190,D7793031,2023-01,Low risk,19,Night,7.0,112.0
T4096627,ACC752596,ACC290916,1.76,payment,utilities,London,pos,0,-0.25,3,0.65,wire_transfer,99.117.6.89,D3433386,2023-01,Low risk,19,Night,7.0,113.0
T3546452,ACC650079,ACC520540,1425.78,deposit,restaurant,London,pos,0,1.43,8,0.56,ACH,14.47.65.62,D8262857,2023-01,Medium risk,19,Night,7.0,112.0
T3112739,ACC823630,ACC395946,432.84,deposit,grocery,Berlin,mobile,0,0.73,11,0.12,ACH,80.127.216.203,D8357507,2023-01,Medium risk,19,Night,7.0,111.0
T1206578,ACC870475,ACC605615,26.56,transfer,grocery,London,atm,0,1.88,9,0.29,ACH,115.239.123.186,D4059414,2023-01,Medium risk,19,Night,7.0,110.0
T3385774,ACC370511,ACC896348,327.69,withdrawal,restaurant,Berlin,mobile,0,1.28,20,0.36,ACH,171.175.152.191,D8188271,2023-01,High risk,19,Night,7.0,111.0
T5098693,ACC845848,ACC888912,374.41,withdrawal,other,Sydney,web,0,-0.23,19,0.64,card,204.220.110.171,D6318068,2023-01,High risk,19,Night,7.0,112.0
T4678695,ACC935878,ACC557431,22.68,payment,other,London,web,0,-0.87,3,0.99,ACH,178.232.73.198,D7322621,2023-01,Low risk,19,Night,7.0,113.0
T4580007,ACC917538,ACC194044,212.57,withdrawal,restaurant,Singapore,web,0,-1.64,1,0.5,card,225.94.51.13,D3241122,2023-01,Low risk,19,Night,6.0,112.0
T1420947,ACC534320,ACC835918,7.39,payment,online,Toronto,atm,0,-0.2,11,0.56,card,221.0.15.230,D6563677,2023-01,Medium risk,19,Night,5.0,112.0
T4026147,ACC637120,ACC989485,675.12,deposit,grocery,Sydney,pos,0,-1.1,17,0.53,card,151.22.16.208,D1265074,2023-01,High risk,19,Night,5.0,113.0
T3524947,ACC553794,ACC282419,168.74,withdrawal,grocery,Sydney,pos,0,-1.74,7,0.73,card,99.29.52.227,D3383664,2023-01,Low risk,19,Night,5.0,114.0
T1297817,ACC499089,ACC725716,1375.05,deposit,travel,Sydney,web,0,0.39,13,0.36,wire_transfer,58.188.105.65,D7337949,2023-01,Medium risk,19,Night,5.0,115.0
T4766871,ACC540575,ACC441518,0.01,withdrawal,other,Berlin,atm,0,-0.04,8,0.32,ACH,172.111.212.53,D9254155,2023-01,Medium risk,19,Night,5.0,115.0
T3164698,ACC939236,ACC997500,1605.59,deposit,retail,Tokyo,pos,0,-0.78,20,0.92,UPI,235.135.189.154,D3553159,2023-01,High risk,19,Night,4.0,115.0
T3214309,ACC123535,ACC925408,19.09,transfer,utilities,Berlin,web,0,1.15,3,0.21,ACH,91.139.101.43,D2530151,2023-01,Low risk,19,Night,4.0,116.0
T2799652,ACC662422,ACC907167,0.01,withdrawal,travel,Sydney,mobile,0,-0.12,3,0.61,card,138.239.175.218,D7095212,2023-01,Low risk,19,Night,4.0,116.0
T455278,ACC750757,ACC771848,1063.36,deposit,retail,London,pos,0,-0.71,7,0.74,UPI,81.173.207.49,D9770049,2023-01,Low risk,19,Night,4.0,117.0
T4721448,ACC576814,ACC310582,5.9,transfer,retail,Toronto,mobile,0,0.08,1,0.23,UPI,211.158.19.145,D2756267,2023-01,Low risk,19,Night,4.0,118.0
T1202094,ACC514382,ACC256605,38.45,transfer,entertainment,Berlin,atm,0,-0.42,15,0.85,ACH,137.115.73.244,D7516024,2023-01,High risk,19,Night,4.0,116.0
T3438104,ACC617945,ACC760519,246.42,withdrawal,entertainment,Singapore,web,0,0.42,14,0.18,UPI,116.84.137.7,D8383210,2023-01,Medium risk,19,Night,4.0,117.0
T1968667,ACC677016,ACC644652,46.95,payment,grocery,Toronto,atm,0,1.59,7,0.95,UPI,48.233.136.165,D7481274,2023-01,Low risk,19,Night,4.0,118.0
T5063443,ACC878979,ACC306430,1015.94,deposit,other,Dubai,web,0,-1.82,11,0.3,ACH,46.12.231.74,D6694373,2023-01,Medium risk,19,Night,4.0,119.0
T4158803,ACC539150,ACC358875,700.5,deposit,online,Toronto,web,0,-0.25,17,0.04,UPI,112.211.202.57,D1611275,2023-01,High risk,19,Night,4.0,117.0
T1776195,ACC419967,ACC660514,18.77,transfer,travel,London,pos,0,1.05,18,0.32,ACH,250.4.201.238,D3602465,2023-01,High risk,19,Night,4.0,117.0
T4329488,ACC860077,ACC878237,382.16,withdrawal,retail,Toronto,atm,0,-0.33,11,0.19,wire_transfer,32.87.195.111,D6721193,2023-01,Medium risk,19,Night,4.0,118.0
T805590,ACC960856,ACC652497,143.66,withdrawal,grocery,Toronto,atm,1,-0.04,12,0.56,UPI,153.177.75.40,D8686357,2023-01,Medium risk,19,Night,5.0,117.0
T3681994,ACC584630,ACC716365,1104.95,deposit,utilities,Berlin,web,0,-1.37,15,0.26,wire_transfer,67.149.111.48,D5148097,2023-01,High risk,19,Night,5.0,114.0
T2376860,ACC293258,ACC953101,1033.31,deposit,grocery,Sydney,mobile,0,0.36,18,0.91,wire_transfer,249.100.28.175,D4069521,2023-01,High risk,19,Night,5.0,113.0
T2877019,ACC767745,ACC319268,137.04,withdrawal,travel,Singapore,pos,0,0.64,18,0.9,UPI,189.245.15.58,D2618116,2023-01,High risk,19,Night,5.0,113.0
T3625986,ACC431130,ACC517362,54.8,transfer,online,Sydney,atm,0,1.86,15,0.25,UPI,223.241.216.44,D7432182,2023-01,High risk,19,Night,5.0,114.0
T4347732,ACC223392,ACC503398,1083.08,deposit,grocery,Sydney,atm,0,0.04,11,0.22,UPI,123.195.3.113,D9575393,2023-01,Medium risk,19,Night,5.0,114.0
T2870369,ACC516583,ACC836182,55.3,transfer,retail,Dubai,atm,0,2.14,9,0.54,ACH,237.100.96.108,D2278237,2023-01,Medium risk,19,Night,5.0,113.0
T920128,ACC287285,ACC647103,1276.7,deposit,grocery,London,mobile,0,0.01,11,0.76,UPI,248.232.87.240,D2867248,2023-01,Medium risk,19,Night,5.0,114.0
T4292708,ACC172847,ACC676899,1153.26,deposit,retail,Dubai,web,0,-0.19,18,0.93,ACH,39.76.149.20,D4870925,2023-01,High risk,19,Night,5.0,114.0
T1641671,ACC539449,ACC263824,21.06,transfer,other,Dubai,mobile,0,-0.84,18,0.13,ACH,238.45.126.102,D1368224,2023-01,High risk,19,Night,5.0,115.0
T1541967,ACC397270,ACC765046,856.45,deposit,restaurant,Dubai,atm,0,-1.37,9,0.83,ACH,238.246.28.87,D2250889,2023-01,Medium risk,19,Night,5.0,116.0
T2215974,ACC741310,ACC758937,2024.22,deposit,restaurant,Toronto,atm,0,0.24,12,0.7,UPI,146.223.86.240,D3590235,2023-01,Medium risk,19,Night,5.0,117.0
T1357364,ACC359513,ACC491848,200.91,deposit,entertainment,London,mobile,0,0.2,2,0.3,card,105.240.233.252,D8168437,2023-01,Low risk,19,Night,5.0,118.0
T3000445,ACC316836,ACC528044,1330.92,deposit,utilities,Sydney,pos,0,0.4,4,0.84,wire_transfer,199.134.89.80,D7797763,2023-01,Low risk,19,Night,5.0,119.0
T2633602,ACC278312,ACC778297,19.92,payment,online,New York,web,0,1.23,12,0.03,wire_transfer,49.115.9.31,D6591701,2023-01,Medium risk,19,Night,5.0,119.0
T242996,ACC344553,ACC180565,21.22,transfer,grocery,Berlin,pos,0,-0.44,9,0.79,card,95.238.53.148,D5931472,2023-01,Medium risk,19,Night,5.0,119.0
T3891021,ACC625392,ACC150078,777.65,deposit,other,New York,web,0,0.64,14,0.61,ACH,232.159.181.57,D4001697,2023-01,Medium risk,19,Night,5.0,118.0
T726233,ACC701818,ACC227265,270.34,withdrawal,travel,Toronto,web,0,0.54,16,0.7,ACH,226.83.96.167,D7713808,2023-01,High risk,19,Night,5.0,119.0
T599847,ACC675424,ACC350651,531.82,withdrawal,restaurant,Toronto,pos,0,0.3,13,0.83,ACH,253.242.96.39,D9799704,2023-01,Medium risk,19,Night,5.0,120.0
T3418514,ACC949739,ACC807787,543.7,withdrawal,online,Tokyo,pos,0,-1.6,4,0.28,card,174.29.99.206,D8109303,2023-01,Low risk,19,Night,5.0,121.0
T4359991,ACC202275,ACC783986,475.27,deposit,utilities,London,mobile,0,-0.32,17,0.78,card,102.36.93.20,D8886956,2023-01,High risk,19,Night,4.0,117.0
T3178706,ACC712408,ACC335703,35.01,transfer,retail,Toronto,web,0,-0.68,5,0.03,wire_transfer,221.229.27.150,D3322275,2023-01,Low risk,19,Night,4.0,118.0
T1394878,ACC460920,ACC649358,353.83,payment,entertainment,New York,mobile,0,-0.93,11,0.45,card,52.201.46.222,D3576208,2023-01,Medium risk,19,Night,4.0,117.0
T3105709,ACC849315,ACC920795,1304.97,deposit,grocery,Sydney,atm,0,-0.59,16,0.67,ACH,2.202.13.22,D2118836,2023-01,High risk,19,Night,4.0,118.0
T3903707,ACC689771,ACC144730,24.89,payment,entertainment,Berlin,pos,0,0.24,8,0.6,wire_transfer,151.182.105.178,D4397113,2023-01,Medium risk,19,Night,4.0,118.0
T1645006,ACC551997,ACC374788,96.18,withdrawal,travel,Sydney,pos,0,1.43,13,0.16,wire_transfer,230.129.89.57,D1332834,2023-01,Medium risk,19,Night,4.0,119.0
T2930541,ACC438076,ACC304555,265.8,withdrawal,restaurant,Tokyo,web,0,-0.31,5,0.72,wire_transfer,43.56.119.218,D7160903,2023-01,Low risk,19,Night,4.0,120.0
T2898736,ACC525868,ACC291812,1567.49,deposit,retail,Dubai,mobile,0,1.46,16,0.96,UPI,238.70.42.59,D7019273,2023-01,High risk,19,Night,4.0,121.0
T1857914,ACC575558,ACC108842,783.39,deposit,grocery,Sydney,mobile,0,-0.39,2,0.79,ACH,255.211.117.20,D8582408,2023-01,Low risk,19,Night,4.0,122.0
